MessageRxTime,MessageTxTime,rotor_position_steps,encoder_counter,motor_ImpuleAmplitude,motor_Direction,motor_Acceleration,break_Control_Loop,state,encoder_position
2.30075E+13,2.30075E+13,-110,64331,0,255,2491,0,3,-1203.999996
2.30075E+13,2.30075E+13,-110,64331,0,255,2461,0,3,-1203.999996
2.30075E+13,2.30075E+13,-110,64331,0,255,2422,0,3,-1203.999996
2.30075E+13,2.30075E+13,-110,64331,0,255,2381,0,3,-1203.999996
2.30075E+13,2.30075E+13,-110,64331,0,255,2342,0,3,-1203.999996
2.30075E+13,2.30075E+13,-110,64332,0,255,-460,0,3,-1202.999949
2.30075E+13,2.30075E+13,-110,64332,0,255,-2441,0,3,-1202.999949
2.30075E+13,2.30075E+13,-110,64332,0,255,-1981,0,3,-1202.999949
2.30076E+13,2.30075E+13,-110,64332,0,255,-1577,0,3,-1202.999949
2.30076E+13,2.30076E+13,-110,64332,0,255,-1221,0,3,-1202.999949
2.30076E+13,2.30076E+13,-110,64332,0,255,-908,0,3,-1202.999949
2.30076E+13,2.30076E+13,-110,64332,0,255,-633,0,3,-1202.999949
2.30076E+13,2.30076E+13,-110,64332,0,255,-392,0,3,-1202.999949
2.30076E+13,2.30076E+13,-110,64332,0,255,-179,0,3,-1202.999949
2.30076E+13,2.30076E+13,-110,64332,0,255,6,0,3,-1202.999949
2.30076E+13,2.30076E+13,-110,64332,0,255,170,0,3,-1202.999949
2.30076E+13,2.30076E+13,-110,64332,0,255,314,0,3,-1202.999949
2.30076E+13,2.30076E+13,-110,64332,0,255,440,0,3,-1202.999949
2.30076E+13,2.30076E+13,-110,64332,0,255,550,0,3,-1202.999949
2.30076E+13,2.30076E+13,-110,64332,0,255,647,0,3,-1202.999949
2.30076E+13,2.30076E+13,-110,64332,0,255,731,0,3,-1202.999949
2.30076E+13,2.30076E+13,-110,64333,0,255,-1960,0,3,-1202.000021
2.30076E+13,2.30076E+13,-110,64333,0,255,-3842,0,3,-1202.000021
2.30076E+13,2.30076E+13,-110,64333,0,255,-3295,0,3,-1202.000021
2.30076E+13,2.30076E+13,-110,64333,0,255,-2813,0,3,-1202.000021
2.30076E+13,2.30076E+13,-110,64333,0,255,-2389,0,3,-1202.000021
2.30076E+13,2.30076E+13,-110,64333,0,255,-2016,0,3,-1202.000021
2.30076E+13,2.30076E+13,-110,64333,0,255,-1688,0,3,-1202.000021
2.30076E+13,2.30076E+13,-110,64333,0,255,-1399,0,3,-1202.000021
2.30076E+13,2.30076E+13,-110,64333,0,255,-1146,0,3,-1202.000021
2.30076E+13,2.30076E+13,-110,64333,0,255,-923,0,3,-1202.000021
2.30076E+13,2.30076E+13,-110,64333,0,255,-727,0,3,-1202.000021
2.30076E+13,2.30076E+13,-110,64333,0,255,-555,0,3,-1202.000021
2.30076E+13,2.30076E+13,-110,64333,0,255,-404,0,3,-1202.000021
2.30076E+13,2.30076E+13,-110,64333,0,255,-271,0,3,-1202.000021
2.30076E+13,2.30076E+13,-110,64333,0,255,-155,0,3,-1202.000021
2.30076E+13,2.30076E+13,-110,64333,0,255,-54,0,3,-1202.000021
2.30076E+13,2.30076E+13,-111,64333,0,255,-2042,0,3,-1202.000021
2.30076E+13,2.30076E+13,-111,64333,0,255,-3038,0,3,-1202.000021
2.30076E+13,2.30076E+13,-111,64333,0,255,-1474,0,3,-1202.000021
2.30076E+13,2.30076E+13,-111,64333,0,255,-635,0,3,-1202.000021
2.30076E+13,2.30076E+13,-111,64332,0,255,2589,0,3,-1202.999949
2.30076E+13,2.30076E+13,-111,64332,0,255,4792,0,3,-1202.999949
2.30076E+13,2.30076E+13,-111,64332,0,255,4450,0,3,-1202.999949
2.30076E+13,2.30076E+13,-111,64332,0,255,4108,0,3,-1202.999949
2.30076E+13,2.30076E+13,-111,64332,0,255,3785,0,3,-1202.999949
2.30076E+13,2.30076E+13,-112,64333,0,255,-1353,0,3,-1202.000021
2.30076E+13,2.30076E+13,-112,64333,0,255,-4640,0,3,-1202.000021
2.30076E+13,2.30076E+13,-112,64333,0,255,-2893,0,3,-1202.000021
2.30076E+13,2.30076E+13,-112,64333,0,255,-1894,0,3,-1202.000021
2.30076E+13,2.30076E+13,-112,64333,0,255,-1295,0,3,-1202.000021
2.30076E+13,2.30076E+13,-112,64333,0,255,-914,0,3,-1202.000021
2.30076E+13,2.30076E+13,-112,64333,0,255,-656,0,3,-1202.000021
2.30076E+13,2.30076E+13,-112,64333,0,255,-470,0,3,-1202.000021
2.30076E+13,2.30076E+13,-112,64333,0,255,-327,0,3,-1202.000021
2.30076E+13,2.30076E+13,-112,64333,0,255,-213,0,3,-1202.000021
2.30076E+13,2.30076E+13,-112,64333,0,255,-118,0,3,-1202.000021
2.30076E+13,2.30076E+13,-113,64333,0,255,-2116,0,3,-1202.000021
2.30077E+13,2.30076E+13,-113,64333,0,255,-3121,0,3,-1202.000021
2.30077E+13,2.30077E+13,-113,64333,0,255,-1567,0,3,-1202.000021
2.30077E+13,2.30077E+13,-113,64333,0,255,-736,0,3,-1202.000021
2.30077E+13,2.30077E+13,-113,64333,0,255,-285,0,3,-1202.000021
2.30077E+13,2.30077E+13,-113,64333,0,255,-36,0,3,-1202.000021
2.30077E+13,2.30077E+13,-113,64333,0,255,106,0,3,-1202.000021
2.30077E+13,2.30077E+13,-113,64333,0,255,192,0,3,-1202.000021
2.30077E+13,2.30077E+13,-114,64333,0,255,-1831,0,3,-1202.000021
2.30077E+13,2.30077E+13,-114,64333,0,255,-2868,0,3,-1202.000021
2.30077E+13,2.30077E+13,-114,64333,0,255,-1347,0,3,-1202.000021
2.30077E+13,2.30077E+13,-114,64332,0,255,2217,0,3,-1202.999949
2.30077E+13,2.30077E+13,-114,64332,0,255,4584,0,3,-1202.999949
2.30077E+13,2.30077E+13,-114,64332,0,255,4316,0,3,-1202.999949
2.30077E+13,2.30077E+13,-114,64332,0,255,4002,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,1607,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,233,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,1451,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,1980,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,2162,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,2173,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,2105,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,2004,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,1893,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,1783,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,1680,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,1585,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,1499,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,1422,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,1352,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,1290,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,1234,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,1184,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,1139,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,1099,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,1063,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,1030,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,1000,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,973,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,948,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,926,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,905,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,886,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,868,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,852,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,837,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,823,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,810,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,797,0,3,-1202.999949
2.30077E+13,2.30077E+13,-115,64332,0,255,785,0,3,-1202.999949
2.30078E+13,2.30077E+13,-115,64332,0,255,774,0,3,-1202.999949
2.30078E+13,2.30078E+13,-115,64332,0,255,764,0,3,-1202.999949
2.30078E+13,2.30078E+13,-114,64332,0,255,2830,0,3,-1202.999949
2.30078E+13,2.30078E+13,-114,64332,0,255,3893,0,3,-1202.999949
2.30078E+13,2.30078E+13,-114,64332,0,255,2388,0,3,-1202.999949
2.30078E+13,2.30078E+13,-114,64332,0,255,1598,0,3,-1202.999949
2.30078E+13,2.30078E+13,-114,64332,0,255,1182,0,3,-1202.999949
2.30078E+13,2.30078E+13,-114,64332,0,255,961,0,3,-1202.999949
2.30078E+13,2.30078E+13,-114,64332,0,255,842,0,3,-1202.999949
2.30078E+13,2.30078E+13,-114,64332,0,255,775,0,3,-1202.999949
2.30078E+13,2.30078E+13,-114,64332,0,255,737,0,3,-1202.999949
2.30078E+13,2.30078E+13,-113,64332,0,255,2791,0,3,-1202.999949
2.30078E+13,2.30078E+13,-113,64332,0,255,3848,0,3,-1202.999949
2.30078E+13,2.30078E+13,-113,64332,0,255,2340,0,3,-1202.999949
2.30078E+13,2.30078E+13,-113,64332,0,255,1549,0,3,-1202.999949
2.30078E+13,2.30078E+13,-113,64332,0,255,1133,0,3,-1202.999949
2.30078E+13,2.30078E+13,-112,64332,0,255,2990,0,3,-1202.999949
2.30078E+13,2.30078E+13,-112,64333,0,255,1179,0,3,-1202.000021
2.30078E+13,2.30078E+13,-112,64333,0,255,-2328,0,3,-1202.000021
2.30078E+13,2.30078E+13,-112,64333,0,255,-2655,0,3,-1202.000021
2.30078E+13,2.30078E+13,-112,64333,0,255,-2652,0,3,-1202.000021
2.30078E+13,2.30078E+13,-111,64333,0,255,-421,0,3,-1202.000021
2.30078E+13,2.30078E+13,-111,64333,0,255,865,0,3,-1202.000021
2.30078E+13,2.30078E+13,-111,64333,0,255,-400,0,3,-1202.000021
2.30078E+13,2.30078E+13,-111,64332,0,255,1807,0,3,-1202.999949
2.30078E+13,2.30078E+13,-111,64332,0,255,3553,0,3,-1202.999949
2.30078E+13,2.30078E+13,-111,64332,0,255,3038,0,3,-1202.999949
2.30078E+13,2.30078E+13,-110,64332,0,255,4739,0,3,-1202.999949
2.30078E+13,2.30078E+13,-110,64333,0,255,2756,0,3,-1202.000021
2.30078E+13,2.30078E+13,-110,64333,0,255,-921,0,3,-1202.000021
2.30078E+13,2.30078E+13,-110,64333,0,255,-1408,0,3,-1202.000021
2.30078E+13,2.30078E+13,-109,64333,0,255,525,0,3,-1202.000021
2.30078E+13,2.30078E+13,-109,64333,0,255,1621,0,3,-1202.000021
2.30078E+13,2.30078E+13,-109,64333,0,255,222,0,3,-1202.000021
2.30078E+13,2.30078E+13,-109,64334,0,255,-3197,0,3,-1200.999975
2.30078E+13,2.30078E+13,-108,64334,0,255,-3342,0,3,-1200.999975
2.30078E+13,2.30078E+13,-108,64334,0,255,-1865,0,3,-1200.999975
2.30078E+13,2.30078E+13,-108,64334,0,255,-2922,0,3,-1200.999975
2.30078E+13,2.30078E+13,-108,64334,0,255,-3274,0,3,-1200.999975
2.30078E+13,2.30078E+13,-108,64334,0,255,-3282,0,3,-1200.999975
2.30078E+13,2.30078E+13,-107,64334,0,255,-1054,0,3,-1200.999975
2.30078E+13,2.30078E+13,-107,64334,0,255,232,0,3,-1200.999975
2.30078E+13,2.30078E+13,-107,64334,0,255,-1031,0,3,-1200.999975
2.30078E+13,2.30078E+13,-107,64334,0,255,-1586,0,3,-1200.999975
2.30078E+13,2.30078E+13,-107,64334,0,255,-1783,0,3,-1200.999975
2.30078E+13,2.30078E+13,-107,64334,0,255,-1805,0,3,-1200.999975
2.30078E+13,2.30078E+13,-106,64334,0,255,330,0,3,-1200.999975
2.30078E+13,2.30078E+13,-106,64334,0,255,1497,0,3,-1200.999975
2.30078E+13,2.30078E+13,-106,64335,0,255,-2661,0,3,-1200.000047
2.30078E+13,2.30078E+13,-106,64335,0,255,-5286,0,3,-1200.000047
2.30079E+13,2.30078E+13,-106,64335,0,255,-5108,0,3,-1200.000047
2.30079E+13,2.30079E+13,-106,64335,0,255,-4802,0,3,-1200.000047
2.30079E+13,2.30079E+13,-106,64335,0,255,-4454,0,3,-1200.000047
2.30079E+13,2.30079E+13,-105,64335,0,255,-2031,0,3,-1200.000047
2.30079E+13,2.30079E+13,-105,64335,0,255,-633,0,3,-1200.000047
2.30079E+13,2.30079E+13,-105,64335,0,255,-1831,0,3,-1200.000047
2.30079E+13,2.30079E+13,-105,64335,0,255,-2344,0,3,-1200.000047
2.30079E+13,2.30079E+13,-105,64335,0,255,-2514,0,3,-1200.000047
2.30079E+13,2.30079E+13,-105,64335,0,255,-2516,0,3,-1200.000047
2.30079E+13,2.30079E+13,-105,64335,0,255,-2441,0,3,-1200.000047
2.30079E+13,2.30079E+13,-105,64335,0,255,-2336,0,3,-1200.000047
2.30079E+13,2.30079E+13,-105,64335,0,255,-2222,0,3,-1200.000047
2.30079E+13,2.30079E+13,-105,64335,0,255,-2112,0,3,-1200.000047
2.30079E+13,2.30079E+13,-105,64335,0,255,-2010,0,3,-1200.000047
2.30079E+13,2.30079E+13,-105,64335,0,255,-1918,0,3,-1200.000047
2.30079E+13,2.30079E+13,-105,64334,0,255,928,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,2947,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,2519,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,2142,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,1808,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,1513,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,1252,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,1021,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,817,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,636,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,475,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,333,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,207,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,95,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,-4,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,-93,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,-172,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,-242,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,-305,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,-362,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,-412,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,-458,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64334,0,255,-498,0,3,-1200.999975
2.30079E+13,2.30079E+13,-105,64333,0,255,2230,0,3,-1202.000021
2.30079E+13,2.30079E+13,-105,64333,0,255,4142,0,3,-1202.000021
2.30079E+13,2.30079E+13,-105,64333,0,255,3621,0,3,-1202.000021
2.30079E+13,2.30079E+13,-105,64333,0,255,3161,0,3,-1202.000021
2.30079E+13,2.30079E+13,-105,64333,0,255,2754,0,3,-1202.000021
2.30079E+13,2.30079E+13,-105,64333,0,255,2395,0,3,-1202.000021
2.30079E+13,2.30079E+13,-105,64333,0,255,2077,0,3,-1202.000021
2.30079E+13,2.30079E+13,-105,64333,0,255,1796,0,3,-1202.000021
2.30079E+13,2.30079E+13,-105,64333,0,255,1547,0,3,-1202.000021
2.30079E+13,2.30079E+13,-105,64333,0,255,1327,0,3,-1202.000021
2.30079E+13,2.30079E+13,-104,64333,0,255,3209,0,3,-1202.000021
2.3008E+13,2.30079E+13,-104,64333,0,255,4109,0,3,-1202.000021
2.3008E+13,2.3008E+13,-104,64333,0,255,2460,0,3,-1202.000021
2.3008E+13,2.3008E+13,-104,64333,0,255,1544,0,3,-1202.000021
2.3008E+13,2.3008E+13,-104,64333,0,255,1016,0,3,-1202.000021
2.3008E+13,2.3008E+13,-104,64333,0,255,696,0,3,-1202.000021
2.3008E+13,2.3008E+13,-104,64334,0,255,-2275,0,3,-1200.999975
2.3008E+13,2.3008E+13,-103,64334,0,255,-2287,0,3,-1200.999975
2.3008E+13,2.3008E+13,-103,64334,0,255,-828,0,3,-1200.999975
2.3008E+13,2.3008E+13,-103,64334,0,255,-1975,0,3,-1200.999975
2.3008E+13,2.3008E+13,-103,64334,0,255,-2442,0,3,-1200.999975
2.3008E+13,2.3008E+13,-103,64334,0,255,-2571,0,3,-1200.999975
2.3008E+13,2.3008E+13,-103,64334,0,255,-2538,0,3,-1200.999975
2.3008E+13,2.3008E+13,-102,64334,0,255,-355,0,3,-1200.999975
2.3008E+13,2.3008E+13,-102,64334,0,255,850,0,3,-1200.999975
2.3008E+13,2.3008E+13,-102,64334,0,255,-507,0,3,-1200.999975
2.3008E+13,2.3008E+13,-102,64334,0,255,-1156,0,3,-1200.999975
2.3008E+13,2.3008E+13,-102,64334,0,255,-1443,0,3,-1200.999975
2.3008E+13,2.3008E+13,-102,64334,0,255,-1547,0,3,-1200.999975
2.3008E+13,2.3008E+13,-102,64334,0,255,-1561,0,3,-1200.999975
2.3008E+13,2.3008E+13,-102,64334,0,255,-1534,0,3,-1200.999975
2.3008E+13,2.3008E+13,-102,64334,0,255,-1489,0,3,-1200.999975
2.3008E+13,2.3008E+13,-101,64334,0,255,636,0,3,-1200.999975
2.3008E+13,2.3008E+13,-101,64334,0,255,1758,0,3,-1200.999975
2.3008E+13,2.3008E+13,-101,64334,0,255,307,0,3,-1200.999975
2.3008E+13,2.3008E+13,-101,64334,0,255,-432,0,3,-1200.999975
2.3008E+13,2.3008E+13,-101,64334,0,255,-804,0,3,-1200.999975
2.3008E+13,2.3008E+13,-101,64334,0,255,-986,0,3,-1200.999975
2.3008E+13,2.3008E+13,-101,64334,0,255,-1070,0,3,-1200.999975
2.3008E+13,2.3008E+13,-101,64334,0,255,-1105,0,3,-1200.999975
2.3008E+13,2.3008E+13,-101,64334,0,255,-1116,0,3,-1200.999975
2.3008E+13,2.3008E+13,-101,64334,0,255,-1115,0,3,-1200.999975
2.3008E+13,2.3008E+13,-101,64334,0,255,-1110,0,3,-1200.999975
2.3008E+13,2.3008E+13,-101,64334,0,255,-1103,0,3,-1200.999975
2.3008E+13,2.3008E+13,-101,64334,0,255,-1096,0,3,-1200.999975
2.3008E+13,2.3008E+13,-100,64333,0,255,3752,0,3,-1202.000021
2.3008E+13,2.3008E+13,-100,64333,0,255,6776,0,3,-1202.000021
2.3008E+13,2.3008E+13,-100,64333,0,255,4792,0,3,-1202.000021
2.3008E+13,2.3008E+13,-100,64333,0,255,3581,0,3,-1202.000021
2.3008E+13,2.3008E+13,-100,64334,0,255,28,0,3,-1200.999975
2.3008E+13,2.3008E+13,-100,64334,0,255,-2466,0,3,-1200.999975
2.3008E+13,2.3008E+13,-100,64334,0,255,-2383,0,3,-1200.999975
2.3008E+13,2.3008E+13,-100,64334,0,255,-2271,0,3,-1200.999975
2.3008E+13,2.3008E+13,-100,64334,0,255,-2152,0,3,-1200.999975
2.3008E+13,2.3008E+13,-100,64334,0,255,-2037,0,3,-1200.999975
2.3008E+13,2.3008E+13,-99,64334,0,255,145,0,3,-1200.999975
2.3008E+13,2.3008E+13,-99,64333,0,255,4079,0,3,-1202.000021
2.3008E+13,2.3008E+13,-99,64333,0,255,4614,0,3,-1202.000021
2.3008E+13,2.3008E+13,-99,64333,0,255,3418,0,3,-1202.000021
2.3008E+13,2.3008E+13,-99,64333,0,255,2643,0,3,-1202.000021
2.30081E+13,2.3008E+13,-99,64333,0,255,2106,0,3,-1202.000021
2.30081E+13,2.30081E+13,-99,64333,0,255,1708,0,3,-1202.000021
2.30081E+13,2.30081E+13,-99,64333,0,255,1397,0,3,-1202.000021
2.30081E+13,2.30081E+13,-99,64333,0,255,1142,0,3,-1202.000021
2.30081E+13,2.30081E+13,-98,64333,0,255,3004,0,3,-1202.000021
2.30081E+13,2.30081E+13,-98,64333,0,255,3893,0,3,-1202.000021
2.30081E+13,2.30081E+13,-98,64334,0,255,-528,0,3,-1200.999975
2.30081E+13,2.30081E+13,-98,64334,0,255,-3395,0,3,-1200.999975
2.30081E+13,2.30081E+13,-98,64334,0,255,-3436,0,3,-1200.999975
2.30081E+13,2.30081E+13,-97,64334,0,255,-1248,0,3,-1200.999975
2.30081E+13,2.30081E+13,-97,64334,0,255,-2,0,3,-1200.999975
2.30081E+13,2.30081E+13,-97,64334,0,255,-1306,0,3,-1200.999975
2.30081E+13,2.30081E+13,-97,64334,0,255,-1897,0,3,-1200.999975
2.30081E+13,2.30081E+13,-97,64334,0,255,-2128,0,3,-1200.999975
2.30081E+13,2.30081E+13,-97,64334,0,255,-2179,0,3,-1200.999975
2.30081E+13,2.30081E+13,-97,64334,0,255,-2146,0,3,-1200.999975
2.30081E+13,2.30081E+13,-96,64334,0,255,0,0,3,-1200.999975
2.30081E+13,2.30081E+13,-96,64334,0,255,1155,0,3,-1200.999975
2.30081E+13,2.30081E+13,-96,64334,0,255,-256,0,3,-1200.999975
2.30081E+13,2.30081E+13,-96,64334,0,255,-959,0,3,-1200.999975
2.30081E+13,2.30081E+13,-96,64334,0,255,-1295,0,3,-1200.999975
2.30081E+13,2.30081E+13,-96,64334,0,255,-1444,0,3,-1200.999975
2.30081E+13,2.30081E+13,-96,64334,0,255,-1499,0,3,-1200.999975
2.30081E+13,2.30081E+13,-96,64333,0,255,1257,0,3,-1202.000021
2.30081E+13,2.30081E+13,-96,64333,0,255,3216,0,3,-1202.000021
2.30081E+13,2.30081E+13,-95,64333,0,255,4823,0,3,-1202.000021
2.30081E+13,2.30081E+13,-95,64333,0,255,5487,0,3,-1202.000021
2.30081E+13,2.30081E+13,-95,64333,0,255,3632,0,3,-1202.000021
2.30081E+13,2.30081E+13,-95,64333,0,255,2535,0,3,-1202.000021
2.30081E+13,2.30081E+13,-95,64334,0,255,-915,0,3,-1200.999975
2.30081E+13,2.30081E+13,-95,64334,0,255,-3320,0,3,-1200.999975
2.30081E+13,2.30081E+13,-94,64334,0,255,-1080,0,3,-1200.999975
2.30081E+13,2.30081E+13,-94,64334,0,255,174,0,3,-1200.999975
2.30081E+13,2.30081E+13,-94,64334,0,255,-1140,0,3,-1200.999975
2.30081E+13,2.30081E+13,-94,64334,0,255,-1750,0,3,-1200.999975
2.30081E+13,2.30081E+13,-94,64334,0,255,-2003,0,3,-1200.999975
2.30081E+13,2.30081E+13,-94,64334,0,255,-2078,0,3,-1200.999975
2.30081E+13,2.30081E+13,-93,64334,0,255,10,0,3,-1200.999975
2.30081E+13,2.30081E+13,-93,64334,0,255,1133,0,3,-1200.999975
2.30081E+13,2.30081E+13,-93,64333,0,255,2468,0,3,-1202.000021
2.30081E+13,2.30081E+13,-93,64333,0,255,3701,0,3,-1202.000021
2.30081E+13,2.30081E+13,-93,64334,0,255,101,0,3,-1200.999975
2.30081E+13,2.30081E+13,-93,64334,0,255,-2431,0,3,-1200.999975
2.30081E+13,2.30081E+13,-93,64334,0,255,-2380,0,3,-1200.999975
2.30081E+13,2.30081E+13,-92,64334,0,255,-218,0,3,-1200.999975
2.30081E+13,2.30081E+13,-92,64334,0,255,949,0,3,-1200.999975
2.30081E+13,2.30081E+13,-92,64334,0,255,-452,0,3,-1200.999975
2.30081E+13,2.30081E+13,-92,64334,0,255,-1144,0,3,-1200.999975
2.30081E+13,2.30081E+13,-92,64334,0,255,-1472,0,3,-1200.999975
2.30081E+13,2.30081E+13,-92,64334,0,255,-1613,0,3,-1200.999975
2.30082E+13,2.30081E+13,-91,64334,0,255,414,0,3,-1200.999975
2.30082E+13,2.30082E+13,-91,64334,0,255,1484,0,3,-1200.999975
2.30082E+13,2.30082E+13,-91,64334,0,255,6,0,3,-1200.999975
2.30082E+13,2.30082E+13,-91,64334,0,255,-748,0,3,-1200.999975
2.30082E+13,2.30082E+13,-91,64334,0,255,-1128,0,3,-1200.999975
2.30082E+13,2.30082E+13,-91,64334,0,255,-1314,0,3,-1200.999975
2.30082E+13,2.30082E+13,-91,64334,0,255,-1401,0,3,-1200.999975
2.30082E+13,2.30082E+13,-90,64334,0,255,638,0,3,-1200.999975
2.30082E+13,2.30082E+13,-90,64334,0,255,1699,0,3,-1200.999975
2.30082E+13,2.30082E+13,-90,64333,0,255,2968,0,3,-1202.000021
2.30082E+13,2.30082E+13,-90,64334,0,255,1373,0,3,-1200.999975
2.30082E+13,2.30082E+13,-90,64334,0,255,-1465,0,3,-1200.999975
2.30082E+13,2.30082E+13,-90,64334,0,255,-1613,0,3,-1200.999975
2.30082E+13,2.30082E+13,-90,64334,0,255,-1667,0,3,-1200.999975
2.30082E+13,2.30082E+13,-90,64334,0,255,-1676,0,3,-1200.999975
2.30082E+13,2.30082E+13,-89,64334,0,255,413,0,3,-1200.999975
2.30082E+13,2.30082E+13,-89,64334,0,255,1508,0,3,-1200.999975
2.30082E+13,2.30082E+13,-89,64333,0,255,2801,0,3,-1202.000021
2.30082E+13,2.30082E+13,-89,64333,0,255,3990,0,3,-1202.000021
2.30082E+13,2.30082E+13,-89,64333,0,255,3113,0,3,-1202.000021
2.30082E+13,2.30082E+13,-89,64333,0,255,2486,0,3,-1202.000021
2.30082E+13,2.30082E+13,-89,64333,0,255,2009,0,3,-1202.000021
2.30082E+13,2.30082E+13,-88,64333,0,255,3705,0,3,-1202.000021
2.30082E+13,2.30082E+13,-88,64333,0,255,4462,0,3,-1202.000021
2.30082E+13,2.30082E+13,-88,64333,0,255,2697,0,3,-1202.000021
2.30082E+13,2.30082E+13,-88,64333,0,255,1685,0,3,-1202.000021
2.30082E+13,2.30082E+13,-88,64333,0,255,1075,0,3,-1202.000021
2.30082E+13,2.30082E+13,-87,64333,0,255,2762,0,3,-1202.000021
2.30082E+13,2.30082E+13,-87,64334,0,255,801,0,3,-1200.999975
2.30082E+13,2.30082E+13,-87,64334,0,255,-2836,0,3,-1200.999975
2.30082E+13,2.30082E+13,-87,64334,0,255,-3279,0,3,-1200.999975
2.30082E+13,2.30082E+13,-86,64334,0,255,-1301,0,3,-1200.999975
2.30082E+13,2.30082E+13,-86,64334,0,255,-164,0,3,-1200.999975
2.30082E+13,2.30082E+13,-86,64334,0,255,-1525,0,3,-1200.999975
2.30082E+13,2.30082E+13,-86,64334,0,255,-2146,0,3,-1200.999975
2.30082E+13,2.30082E+13,-85,64334,0,255,-315,0,3,-1200.999975
2.30082E+13,2.30082E+13,-85,64334,0,255,698,0,3,-1200.999975
2.30082E+13,2.30082E+13,-85,64334,0,255,-768,0,3,-1200.999975
2.30082E+13,2.30082E+13,-85,64334,0,255,-1481,0,3,-1200.999975
2.30082E+13,2.30082E+13,-85,64334,0,255,-1807,0,3,-1200.999975
2.30082E+13,2.30082E+13,-84,64334,0,255,139,0,3,-1200.999975
